PLR	FEC	PPS	ELossMin	ELossAvg	ELossMax
0.025	0.1	1919	0.999896	0.999997	1
0.025	0.04	2079	0.988363	0.99488	0.998461
0.025	0.12	1893	0.999894	0.999996	1
0.025	0.06	1998	0.998799	0.999849	1
0.025	0.05	2023	0.996442	0.999048	1
0.025	0.09	1929	0.999845	0.99999	1
0.025	0.13	1876	0.999893	0.999998	1
0.025	0.02	2204	0.974324	0.977784	0.981083
0.025	0.01	2251	0.972777	0.975481	0.978328
0.025	0.18	1797	0.999944	0.999997	1
0.025	0.17	1815	0.99989	0.999999	1
0.025	0.14	1861	0.999946	0.999994	1
0.025	0.15	1837	0.999837	0.999992	1
0.025	0.08	1945	0.999846	0.999982	1
0.025	0	2282	0.971696	0.97481	0.977261
0.025	0.11	1909	0.99979	0.999993	1
0.025	0.035	2122	0.986005	0.990739	0.995759
0.025	0.055	2011	0.998508	0.999681	1
0.025	0.075	1963	0.999847	0.99998	1
0.025	0.025	2186	0.975439	0.980861	0.985364
0.025	0.065	1998	0.999249	0.999928	1
0.025	0.105	1919	0.999948	0.999992	1
0.025	0.045	2070	0.993673	0.997601	1
0.025	0.165	1825	0.99989	0.999995	1
0.025	0.175	1810	0.999945	0.999999	1
0.025	0.195	1774	0.999944	0.999995	1
0.025	0.125	1888	0.999894	0.999995	1
0.025	0.005	2286	0.972754	0.975072	0.977915
0.025	0.015	2250	0.973956	0.976151	0.978933
0.025	0.185	1792	0.999944	0.999992	1
0.025	0.115	1899	0.999895	0.999997	1
0.025	0.155	1824	0.999945	0.999998	1
0.025	0.135	1874	0.999787	0.999994	1
0.025	0.145	1850	0.999838	0.999989	1
0.025	0.085	1939	0.999794	0.999985	1
0.025	0.095	1928	0.999793	0.999991	1
0.03	0.12	1867	0.999893	0.99999	1
0.03	0.02	2211	0.966811	0.971132	0.97391
0.03	0.11	1884	0.999788	0.999992	1
0.03	0.03	2155	0.970405	0.975744	0.980239
0.03	0.16	1822	0.999835	0.999993	1
0.03	0.09	1904	0.999737	0.999982	1
0.03	0.14	1845	0.999946	0.999995	1
0.03	0.05	2019	0.991134	0.996033	1
0.03	0.15	1821	0.999945	0.999996	1
0.03	0.13	1862	0.999839	0.999992	1
0.03	0.18	1789	0.999888	0.999997	1
0.03	0.1	1892	0.99963	0.99998	1
0.03	0	2280	0.965667	0.969722	0.972463
0.03	0.04	2085	0.979574	0.986297	0.991274
0.03	0.06	1997	0.995694	0.999235	1
0.03	0.07	1959	0.998418	0.999841	1
0.03	0.19	1773	0.999887	0.999997	1
0.03	0.08	1924	0.999272	0.999979	1
0.03	0.17	1812	0.99989	0.999995	1
0.03	0.01	2251	0.967049	0.970108	0.972999
0.03	0.125	1847	0.999892	0.999998	1
0.03	0.025	2200	0.968912	0.972888	0.977138
0.03	0.115	1864	0.999785	0.999991	1
0.03	0.035	2137	0.974078	0.980818	0.989145
0.03	0.055	2002	0.992908	0.998454	1
0.03	0.065	1985	0.997733	0.999669	1
0.03	0.005	2298	0.967241	0.969952	0.972636
0.03	0.135	1839	0.999946	0.99999	1
0.03	0.095	1897	0.999631	0.999977	1
0.03	0.195	1752	0.999886	0.999999	1
0.03	0.185	1771	0.999944	0.999999	1
0.03	0.145	1814	0.999835	0.999994	1
0.03	0.045	2065	0.985284	0.992032	0.997822
0.03	0.075	1951	0.999488	0.999958	1
0.03	0.105	1878	0.999681	0.999985	1
0.03	0.165	1796	0.999889	0.999998	1
0.03	0.085	1917	0.999635	0.999977	1
0.03	0.175	1785	0.999944	0.999994	1
0.03	0.015	2257	0.9678	0.970359	0.97378
0.03	0.155	1797	0.999944	0.999999	1
0.035	0.13	1833	0.999782	0.999988	1
0.035	0.06	1992	0.990914	0.996918	1
0.035	0.12	1841	0.999837	0.999985	1
0.035	0.04	2093	0.966227	0.974982	0.982899
0.035	0.01	2259	0.961984	0.96498	0.967959
0.035	0.19	1770	0.999887	0.999999	1
0.035	0.1	1870	0.999786	0.999983	1
0.035	0.07	1952	0.997234	0.999419	1
0.035	0.15	1798	0.999778	0.999992	1
0.035	0.16	1806	0.999889	0.999991	1
0.035	0.03	2174	0.96284	0.967486	0.97282
0.035	0	2294	0.960469	0.964661	0.968314
0.035	0.09	1888	0.999735	0.999989	1
0.035	0.14	1815	0.99978	0.99999	1
0.035	0.02	2225	0.960726	0.9653	0.968635
0.035	0.18	1785	0.999888	0.999996	1
0.035	0.05	2029	0.980288	0.988215	0.994875
0.035	0.17	1801	1	1	1
0.035	0.11	1852	0.999892	0.999996	1
0.035	0.08	1921	0.999167	0.999941	1
0.035	0.135	1826	0.999726	0.999992	1
0.035	0.165	1803	0.999889	0.999992	1
0.035	0.075	1945	0.998098	0.999798	1
0.035	0.145	1803	0.999778	0.999991	1
0.035	0.015	2264	0.962242	0.96509	0.968954
0.035	0.095	1878	0.999681	0.999977	1
0.035	0.175	1791	0.999944	0.999992	1
0.035	0.085	1905	0.999318	0.999972	1
0.035	0.025	2220	0.962342	0.966059	0.971532
0.035	0.155	1789	0.999776	0.999985	1
0.035	0.115	1843	0.999674	0.999972	1
0.035	0.125	1830	0.999781	0.999993	1
0.035	0.035	2152	0.963954	0.970907	0.975985
0.035	0.055	2009	0.982582	0.993968	1
0.035	0.105	1861	0.999517	0.999985	1
0.035	0.195	1756	0.999886	0.999989	1
0.035	0.005	2302	0.961472	0.964845	0.967944
0.035	0.045	2077	0.973482	0.982044	0.990471
0.035	0.185	1768	0.999887	0.999993	1
0.035	0.065	1986	0.99577	0.998608	1
0.04	0.06	2014	0.979496	0.990427	0.997815
0.04	0.07	1965	0.990789	0.997491	1
0.04	0.19	1761	0.99983	0.999989	1
0.04	0.1	1867	0.999411	0.999976	1
0.04	0.05	2050	0.965077	0.976749	0.986489
0.04	0.02	2248	0.956288	0.959982	0.962958
0.04	0.04	2131	0.958345	0.964756	0.972605
0.04	0.16	1792	0.999833	0.999988	1
0.04	0.14	1797	0.999777	0.999995	1
0.04	0.18	1771	0.999944	0.999996	1
0.04	0.12	1818	0.99978	0.999976	1
0.04	0	2319	0.955811	0.959662	0.963787
0.04	0.09	1885	0.999098	0.999946	1
0.04	0.03	2205	0.956701	0.960992	0.964454
0.04	0.01	2284	0.957239	0.959963	0.962535
0.04	0.08	1924	0.997974	0.999549	1
0.04	0.13	1812	0.999834	0.999991	1
0.04	0.11	1835	0.999673	0.999978	1
0.04	0.15	1782	0.999776	0.999991	1
0.04	0.17	1786	0.99972	0.999993	1
0.04	0.065	1975	0.986837	0.995148	1
0.04	0.075	1926	0.995898	0.999018	1
0.04	0.055	2007	0.967125	0.983959	0.992429
0.04	0.165	1786	0.999888	0.999991	1
0.04	0.105	1837	0.999782	0.999973	1
0.04	0.135	1803	0.999778	0.999988	1
0.04	0.155	1773	0.999774	0.999995	1
0.04	0.125	1809	0.999668	0.999992	1
0.04	0.035	2148	0.958019	0.962804	0.967653
0.04	0.175	1777	0.999887	0.999993	1
0.04	0.145	1794	0.999889	0.999995	1
0.04	0.045	2079	0.962963	0.970061	0.977489
0.04	0.195	1752	0.999886	0.999999	1
0.04	0.005	2277	0.956346	0.959839	0.963065
0.04	0.095	1865	0.998606	0.999962	1
0.04	0.015	2238	0.957071	0.96003	0.963236
0.04	0.025	2198	0.955832	0.960442	0.963928
0.04	0.115	1826	0.999671	0.999981	1
0.04	0.085	1897	0.998682	0.999909	1
0.04	0.185	1765	0.999943	0.999995	1
0.045	0.13	1792	0.999442	0.999969	1
0.045	0.17	1770	0.999831	0.99999	1
0.045	0.01	2253	0.951988	0.954939	0.957623
0.045	0.11	1814	0.998843	0.999961	1
0.045	0.18	1759	0.99983	0.999993	1
0.045	0.06	1993	0.963637	0.979065	0.993079
0.045	0.14	1776	0.999719	0.999974	1
0.045	0.15	1756	0.999545	0.999984	1
0.045	0.1	1837	0.999021	0.999946	1
0.045	0.05	2044	0.956622	0.964886	0.975988
0.045	0.19	1746	0.999828	0.999995	1
0.045	0.02	2216	0.951272	0.954923	0.958175
0.045	0.09	1866	0.99732	0.999795	1
0.045	0.16	1773	0.999718	0.999995	1
0.045	0.03	2176	0.951442	0.955423	0.958425
0.045	0.04	2118	0.951713	0.957091	0.962853
0.045	0	2292	0.950131	0.954699	0.959293
0.045	0.07	1945	0.981287	0.992793	1
0.045	0.12	1798	0.999611	0.999963	1
0.045	0.08	1900	0.994053	0.99856	1
0.045	0.135	1782	0.999719	0.99998	1
0.045	0.175	1756	0.999886	0.999995	1
0.045	0.065	1973	0.977805	0.987209	0.998378
0.045	0.165	1766	0.999887	0.999993	1
0.045	0.015	2253	0.951899	0.955037	0.958733
0.045	0.045	2100	0.954442	0.960092	0.968009
0.045	0.145	1764	0.999717	0.999991	1
0.045	0.195	1743	0.999713	0.99999	1
0.045	0.055	2017	0.954194	0.971054	0.984087
0.045	0.185	1749	0.999886	0.999997	1
0.045	0.035	2172	0.95221	0.956266	0.960221
0.045	0.005	2287	0.95125	0.954882	0.958377
0.045	0.075	1931	0.990163	0.99637	1
0.045	0.095	1855	0.998545	0.999879	1
0.045	0.115	1806	0.999502	0.99997	1
0.045	0.085	1889	0.996401	0.999547	1
0.045	0.155	1746	0.999885	0.999991	1
0.045	0.105	1830	0.999727	0.999964	1
0.045	0.125	1789	0.999832	0.999986	1
0.045	0.025	2211	0.951018	0.955172	0.959114
0.05	0.12	1798	0.999444	0.999952	1
0.05	0.13	1785	0.999832	0.999974	1
0.05	0.08	1909	0.986753	0.995207	1
0.05	0.04	2148	0.946989	0.950636	0.955413
0.05	0.06	2019	0.952169	0.964923	0.982175
0.05	0.1	1843	0.998048	0.999818	1
0.05	0.02	2233	0.946042	0.949924	0.953609
0.05	0.03	2196	0.946963	0.950259	0.954293
0.05	0.11	1813	0.998732	0.999956	1
0.05	0	2301	0.945676	0.949714	0.954455
0.05	0.15	1753	0.999772	0.99998	1
0.05	0.05	2095	0.948358	0.954569	0.966113
0.05	0.14	1771	0.999774	0.999986	1
0.05	0.19	1753	0.999829	0.999988	1
0.05	0.01	2270	0.94719	0.949939	0.952607
0.05	0.16	1774	0.999662	0.999988	1
0.05	0.18	1763	0.999773	0.999984	1
0.05	0.09	1872	0.996688	0.999372	1
0.05	0.17	1773	0.999831	0.99999	1
0.05	0.07	1960	0.968932	0.982596	0.995256
0.05	0.125	1780	0.999663	0.999958	1
0.05	0.135	1771	0.999548	0.999984	1
0.05	0.085	1891	0.992174	0.997984	1
0.05	0.045	2126	0.947658	0.952142	0.959979
0.05	0.165	1761	0.999716	0.999978	1
0.05	0.035	2178	0.947306	0.950499	0.954512
0.05	0.175	1763	0.99983	0.999991	1
0.05	0.075	1936	0.975217	0.989861	0.998038
0.05	0.115	1803	0.998835	0.999931	1
0.05	0.055	2057	0.94843	0.958196	0.971906
0.05	0.005	2289	0.946396	0.949845	0.953735
0.05	0.095	1856	0.993697	0.999458	1
0.05	0.185	1751	0.999886	0.999995	1
0.05	0.025	2223	0.945359	0.949986	0.953184
0.05	0.015	2256	0.946867	0.949952	0.953337
0.05	0.155	1745	0.999828	0.999991	1
0.05	0.195	1740	0.999828	0.999998	1
0.05	0.105	1828	0.99836	0.999928	1
0.05	0.065	1992	0.955572	0.973576	0.989508
0.05	0.145	1755	0.999715	0.999993	1
0.055	0.18	1747	0.999886	0.999994	1
0.055	0.08	1915	0.970822	0.987193	0.997338
0.055	0.05	2110	0.941349	0.947091	0.955609
0.055	0.1	1840	0.995437	0.999501	1
0.055	0.13	1769	0.999209	0.999942	1
0.055	0.19	1743	0.999885	0.999994	1
0.055	0.15	1731	0.999596	0.999984	1
0.055	0.16	1753	0.999658	0.999982	1
0.055	0.07	1976	0.952742	0.966622	0.981077
0.055	0.11	1807	0.997897	0.999907	1
0.055	0.14	1749	0.999771	0.999986	1
0.055	0.03	2209	0.940974	0.945197	0.94885
0.055	0.01	2277	0.942161	0.94495	0.947782
0.055	0.06	2043	0.94371	0.952571	0.966373
0.055	0.17	1751	0.999829	0.999996	1
0.055	0.09	1872	0.988198	0.99709	1
0.055	0	2315	0.940831	0.944758	0.95003
0.055	0.12	1786	0.999496	0.999958	1
0.055	0.04	2160	0.940803	0.945075	0.948996
0.055	0.02	2241	0.941069	0.944906	0.948653
0.055	0.185	1740	0.999828	0.999992	1
0.055	0.155	1734	0.999769	0.999982	1
0.055	0.085	1894	0.983423	0.993626	1
0.055	0.115	1798	0.998499	0.99991	1
0.055	0.075	1943	0.956005	0.977384	0.995781
0.055	0.105	1826	0.997372	0.999768	1
0.055	0.025	2227	0.940239	0.944991	0.948725
0.055	0.175	1750	0.999886	0.999993	1
0.055	0.145	1741	0.99977	0.999976	1
0.055	0.095	1857	0.991492	0.998306	1
0.055	0.055	2077	0.940899	0.948614	0.957599
0.055	0.035	2182	0.942368	0.945272	0.94901
0.055	0.045	2137	0.941622	0.945843	0.951165
0.055	0.065	2007	0.946453	0.958245	0.969665
0.055	0.005	2296	0.941381	0.94489	0.948306
0.055	0.135	1756	0.999772	0.999978	1
0.055	0.015	2264	0.941309	0.944962	0.948551
0.055	0.195	1737	0.999655	0.999984	1
0.055	0.165	1755	0.999601	0.999971	1
0.055	0.125	1773	0.999492	0.999958	1
0.06	0.04	2147	0.936342	0.939851	0.944398
0.06	0.07	1982	0.93972	0.95227	0.967716
0.06	0.03	2192	0.936143	0.940192	0.944125
0.06	0.18	1723	0.999768	0.999986	1
0.06	0.09	1863	0.974396	0.991695	0.999946
0.06	0.11	1796	0.996938	0.999686	1
0.06	0.06	2051	0.936726	0.943145	0.951692
0.06	0.14	1720	0.999245	0.999977	1
0.06	0.01	2268	0.93701	0.939962	0.943049
0.06	0.16	1728	0.999711	0.999987	1
0.06	0.08	1909	0.952246	0.973616	0.99157
0.06	0.05	2111	0.935256	0.940845	0.947381
0.06	0.02	2227	0.935991	0.939925	0.944026
0.06	0	2306	0.935527	0.939791	0.945153
0.06	0.12	1767	0.998586	0.99996	1
0.06	0.13	1749	0.999657	0.999972	1
0.06	0.1	1830	0.991202	0.998331	1
0.06	0.17	1731	0.999827	0.999994	1
0.06	0.19	1721	0.999535	0.999978	1
0.06	0.15	1702	0.999648	0.999964	1
0.06	0.045	2125	0.935441	0.940379	0.945087
0.06	0.075	1950	0.942479	0.960224	0.975033
0.06	0.035	2179	0.937058	0.940176	0.943848
0.06	0.125	1750	0.999486	0.999971	1
0.06	0.145	1715	0.999709	0.999971	1
0.06	0.135	1734	0.999308	0.999981	1
0.06	0.005	2301	0.936131	0.939833	0.943387
0.06	0.105	1810	0.994698	0.999214	1
0.06	0.165	1728	0.999537	0.999976	1
0.06	0.025	2222	0.93453	0.939944	0.943799
0.06	0.155	1705	0.999648	0.999972	1
0.06	0.065	2015	0.938424	0.9463	0.957676
0.06	0.185	1715	0.999825	0.999989	1
0.06	0.015	2262	0.935826	0.939986	0.943737
0.06	0.115	1776	0.996004	0.999743	1
0.06	0.095	1842	0.983876	0.995731	1
0.06	0.055	2085	0.936067	0.941541	0.949784
0.06	0.195	1716	0.999592	0.999975	1
0.06	0.085	1883	0.967983	0.983682	0.999044
0.06	0.175	1723	0.999826	0.99999	1
0.065	0.04	1960	0.930517	0.934714	0.938578
0.065	0.13	1668	0.998082	0.999951	1
0.065	0.14	1675	0.999642	0.999964	1
0.065	0.07	1866	0.931908	0.942443	0.95382
0.065	0.02	2006	0.93122	0.934887	0.938746
0.065	0.16	1698	0.999706	0.999973	1
0.065	0.03	1984	0.930854	0.935149	0.939018
0.065	0.19	1681	0.999524	0.999973	1
0.065	0.09	1717	0.960692	0.985915	0.998894
0.065	0.11	1671	0.994795	0.999069	1
0.065	0.08	1771	0.943673	0.962532	0.983181
0.065	0.01	2016	0.930923	0.934955	0.938857
0.065	0.06	1905	0.931675	0.936804	0.943955
0.065	0.12	1666	0.995439	0.99982	1
0.065	0.18	1696	0.999823	0.999988	1
0.065	0.1	1689	0.98206	0.996402	1
0.065	0	2031	0.9304	0.934788	0.940392
0.065	0.15	1670	0.999581	0.999964	1
0.065	0.17	1693	0.999823	0.999991	1
0.065	0.05	1932	0.929525	0.935532	0.940184
0.065	0.045	1925	0.930248	0.935227	0.939857
0.065	0.105	1670	0.989523	0.998447	1
0.065	0.115	1662	0.994585	0.999505	1
0.065	0.075	1806	0.936545	0.949943	0.965448
0.065	0.175	1690	0.999763	0.999986	1
0.065	0.165	1687	0.999704	0.999966	1
0.065	0.125	1655	0.99849	0.999932	1
0.065	0.085	1722	0.953384	0.975462	0.995124
0.065	0.185	1675	0.999821	0.999986	1
0.065	0.065	1875	0.932128	0.938341	0.949296
0.065	0.095	1692	0.9776	0.992317	1
0.065	0.035	1961	0.931274	0.935142	0.938666
0.065	0.015	1984	0.931177	0.935023	0.939994
0.065	0.155	1656	0.999758	0.999976	1
0.065	0.055	1899	0.930542	0.935873	0.942285
0.065	0.025	1976	0.928405	0.934871	0.938525
0.065	0.195	1661	0.999639	0.999991	1
0.065	0.005	2001	0.929885	0.934946	0.93933
0.065	0.135	1666	0.9997	0.999981	1
0.065	0.145	1670	0.999401	0.999975	1
0.07	0.03	1973	0.924901	0.930148	0.934732
0.07	0.13	1660	0.998194	0.999876	1
0.07	0.19	1675	0.999582	0.999983	1
0.07	0.05	1922	0.924365	0.930202	0.934561
0.07	0.01	1990	0.925206	0.929919	0.934951
0.07	0.12	1654	0.994924	0.999589	1
0.07	0.1	1678	0.970147	0.990272	0.999881
0.07	0.11	1659	0.988306	0.997372	1
0.07	0.07	1878	0.926328	0.933192	0.942457
0.07	0.06	1906	0.925769	0.930749	0.936995
0.07	0.16	1687	0.999289	0.999961	1
0.07	0.14	1674	0.998567	0.999947	1
0.07	0.09	1719	0.945841	0.970535	0.99046
0.07	0.17	1684	0.999584	0.99997	1
0.07	0.18	1682	0.999584	0.999971	1
0.07	0.08	1798	0.927952	0.943298	0.959306
0.07	0.04	1948	0.924877	0.92963	0.934473
0.07	0	2001	0.925437	0.92984	0.935282
0.07	0.02	1982	0.925595	0.929932	0.934574
0.07	0.15	1654	0.999516	0.999956	1
0.07	0.035	1964	0.925117	0.930126	0.933517
0.07	0.135	1658	0.99795	0.99992	1
0.07	0.195	1661	0.999639	0.999991	1
0.07	0.025	1969	0.923647	0.929901	0.934257
0.07	0.015	1987	0.925423	0.929994	0.934883
0.07	0.095	1698	0.956788	0.981286	0.996585
0.07	0.165	1678	0.999702	0.999979	1
0.07	0.005	1997	0.924001	0.929949	0.934164
0.07	0.175	1682	0.999524	0.999968	1
0.07	0.085	1749	0.934191	0.955934	0.981647
0.07	0.115	1656	0.992331	0.998891	1
0.07	0.045	1935	0.924599	0.930146	0.934367
0.07	0.105	1666	0.978582	0.995253	1
0.07	0.055	1904	0.924753	0.930479	0.935465
0.07	0.125	1647	0.997269	0.999866	1
0.07	0.065	1884	0.924706	0.931455	0.93744
0.07	0.145	1669	0.999102	0.99996	1
0.07	0.185	1674	0.999701	0.99999	1
0.07	0.075	1843	0.92651	0.936238	0.950808
0.07	0.155	1648	0.999333	0.999973	1
0.075	0.1	1684	0.951448	0.979264	0.998813
0.075	0.01	1991	0.920709	0.924919	0.929196
0.075	0.08	1816	0.921484	0.931326	0.94461
0.075	0.12	1644	0.988934	0.998599	1
0.075	0.09	1747	0.923332	0.94985	0.975226
0.075	0.15	1636	0.999389	0.99996	1
0.075	0.19	1657	0.999457	0.999978	1
0.075	0.06	1905	0.920052	0.92546	0.931391
0.075	0.16	1661	0.999579	0.999968	1
0.075	0.03	1973	0.919884	0.925148	0.929766
0.075	0.18	1666	0.99964	0.999972	1
0.075	0.02	1981	0.920729	0.924964	0.930215
0.075	0.07	1889	0.92061	0.926345	0.934212
0.075	0.17	1668	0.9997	0.999987	1
0.075	0.13	1641	0.99598	0.9997	1
0.075	0.04	1948	0.919386	0.924589	0.929085
0.075	0.11	1653	0.980762	0.994218	1
0.075	0	2000	0.920616	0.924898	0.930264
0.075	0.05	1923	0.918902	0.925108	0.929715
0.075	0.14	1651	0.99788	0.999885	1
0.075	0.105	1667	0.965695	0.987933	1
0.075	0.185	1659	0.999578	0.999954	1
0.075	0.075	1879	0.921669	0.927601	0.936249
0.075	0.035	1964	0.920637	0.925152	0.928884
0.075	0.195	1650	0.999697	0.999985	1
0.075	0.055	1906	0.919578	0.925361	0.930752
0.075	0.085	1782	0.92438	0.938047	0.961012
0.075	0.045	1929	0.919569	0.925061	0.929726
0.075	0.015	1984	0.920321	0.925023	0.930098
0.075	0.145	1639	0.999085	0.999908	1
0.075	0.135	1639	0.994998	0.999714	1
0.075	0.025	1977	0.919043	0.924861	0.929207
0.075	0.125	1638	0.994996	0.999486	1
0.075	0.165	1668	0.99982	0.999988	1
0.075	0.095	1711	0.938873	0.964104	0.985449
0.075	0.115	1650	0.985636	0.997102	1
0.075	0.065	1888	0.920479	0.925777	0.931226
0.075	0.155	1632	0.999571	0.999952	1
0.075	0.175	1669	0.999641	0.999968	1
0.075	0.005	1996	0.919297	0.925001	0.929215
0.08	0.03	1970	0.915296	0.92004	0.924381
0.08	0.09	1791	0.91636	0.932296	0.9555
0.08	0.1	1701	0.931359	0.959918	0.987953
0.08	0.15	1632	0.999081	0.999917	1
0.08	0.13	1635	0.991991	0.999285	1
0.08	0.17	1659	0.999337	0.999962	1
0.08	0.05	1927	0.914124	0.920013	0.924709
0.08	0.12	1639	0.976208	0.995732	1
0.08	0.07	1894	0.915162	0.920533	0.926196
0.08	0.14	1637	0.995297	0.999783	1
0.08	0.18	1657	0.999638	0.999965	1
0.08	0.02	1983	0.915582	0.919874	0.924508
0.08	0.19	1654	0.999698	0.99997	1
0.08	0	1999	0.915492	0.919816	0.924993
0.08	0.11	1658	0.952786	0.985399	0.999638
0.08	0.04	1954	0.914492	0.919527	0.924368
0.08	0.06	1914	0.914734	0.92017	0.927011
0.08	0.01	1990	0.915385	0.919833	0.923626
0.08	0.08	1841	0.916151	0.922621	0.935484
0.08	0.16	1659	0.999518	0.999952	1
0.08	0.035	1963	0.915215	0.920071	0.923465
0.08	0.095	1747	0.924648	0.941958	0.96836
0.08	0.055	1917	0.913903	0.920265	0.92621
0.08	0.085	1806	0.918217	0.92582	0.942414
0.08	0.115	1646	0.975765	0.992069	1
0.08	0.195	1645	0.999575	0.999971	1
0.08	0.015	1986	0.915005	0.919956	0.924522
0.08	0.025	1978	0.913887	0.919701	0.923893
0.08	0.125	1630	0.987	0.998327	1
0.08	0.175	1650	0.999758	0.999993	1
0.08	0.155	1623	0.999692	0.999982	1
0.08	0.065	1891	0.915213	0.920384	0.924516
0.08	0.005	1995	0.913684	0.919895	0.92411
0.08	0.105	1671	0.948193	0.972463	0.994975
0.08	0.145	1638	0.994263	0.999813	1
0.08	0.165	1653	0.999516	0.999961	1
0.08	0.045	1936	0.915221	0.92002	0.924515
0.08	0.185	1656	0.999638	0.999984	1
0.08	0.075	1875	0.916533	0.921034	0.926507
0.08	0.135	1628	0.992754	0.99947	1
0.085	0.06	1911	0.910099	0.91517	0.921716
0.085	0.19	1638	0.999695	0.999965	1
0.085	0.02	1981	0.91061	0.914928	0.919695
0.085	0.09	1811	0.911008	0.920459	0.932814
0.085	0.03	1969	0.91042	0.915119	0.919358
0.085	0.1	1735	0.917819	0.936757	0.970666
0.085	0	2000	0.910618	0.914822	0.919766
0.085	0.13	1621	0.985566	0.998092	1
0.085	0.11	1665	0.941342	0.97072	0.996578
0.085	0.07	1894	0.910175	0.915332	0.920414
0.085	0.18	1640	0.999268	0.999964	1
0.085	0.12	1635	0.965994	0.990976	1
0.085	0.08	1843	0.910102	0.916567	0.926432
0.085	0.17	1639	0.999634	0.999976	1
0.085	0.16	1630	0.999019	0.999963	1
0.085	0.14	1620	0.995062	0.999571	1
0.085	0.01	1990	0.910411	0.914847	0.918551
0.085	0.04	1949	0.909511	0.914555	0.919873
0.085	0.15	1612	0.997457	0.999854	1
0.085	0.05	1926	0.908982	0.915031	0.918847
0.085	0.065	1926	0.910748	0.915298	0.919522
0.085	0.195	1640	0.999695	0.999984	1
0.085	0.035	2020	0.911372	0.915169	0.918597
0.085	0.105	1723	0.923367	0.948575	0.977202
0.085	0.085	1844	0.911841	0.917931	0.929191
0.085	0.145	1627	0.989434	0.999684	1
0.085	0.015	2055	0.910657	0.914967	0.920146
0.085	0.125	1645	0.975201	0.995509	1
0.085	0.135	1632	0.991176	0.998614	1
0.085	0.055	1946	0.909423	0.915262	0.920263
0.085	0.045	1985	0.910799	0.915047	0.919915
0.085	0.185	1641	0.999635	0.999987	1
0.085	0.005	2074	0.90917	0.91495	0.919053
0.085	0.025	2032	0.908621	0.914844	0.918709
0.085	0.095	1804	0.911373	0.924417	0.940029
0.085	0.175	1650	0.999515	0.999985	1
0.085	0.115	1675	0.960974	0.97996	0.998508
0.085	0.165	1636	0.999389	0.999972	1
0.085	0.075	1912	0.910993	0.915497	0.921295
0.085	0.155	1610	0.994846	0.999873	1
0.09	0	2065	0.905799	0.909887	0.914948
0.09	0.12	1649	0.95756	0.979127	0.999757
0.09	0.05	1951	0.905318	0.910037	0.914284
0.09	0.17	1618	0.999135	0.999928	1
0.09	0.11	1702	0.917724	0.94431	0.986258
0.09	0.18	1615	0.999567	0.999965	1
0.09	0.04	1984	0.904042	0.909494	0.915331
0.09	0.01	2047	0.905188	0.909945	0.91398
0.09	0.02	2032	0.905127	0.909871	0.914379
0.09	0.13	1626	0.978175	0.994229	1
0.09	0.19	1615	0.999505	0.999962	1
0.09	0.1	1759	0.906492	0.920804	0.944748
0.09	0.09	1826	0.90599	0.912487	0.924825
0.09	0.08	1855	0.904623	0.910725	0.919065
0.09	0.03	2005	0.904427	0.910137	0.914648
0.09	0.07	1905	0.905647	0.910246	0.914882
0.09	0.14	1602	0.991948	0.998941	1
0.09	0.06	1938	0.90485	0.910112	0.915789
0.09	0.15	1585	0.997099	0.999801	1
0.09	0.16	1617	0.997527	0.999826	1
0.09	0.005	1993	0.903974	0.910045	0.914108
0.09	0.025	1968	0.904268	0.909763	0.913923
0.09	0.105	1696	0.914161	0.933545	0.958967
0.09	0.135	1593	0.984683	0.997488	1
0.09	0.055	1888	0.904247	0.910155	0.916164
0.09	0.075	1857	0.905308	0.910071	0.918174
0.09	0.145	1584	0.986427	0.999318	1
0.09	0.125	1612	0.967374	0.989768	1
0.09	0.045	1921	0.905528	0.909964	0.915157
0.09	0.015	1980	0.904798	0.909925	0.914646
0.09	0.065	1874	0.90509	0.91007	0.9156
0.09	0.085	1804	0.905197	0.911525	0.921266
0.09	0.195	1609	0.999316	0.99994	1
0.09	0.185	1605	0.999626	0.999965	1
0.09	0.175	1605	0.999315	0.999949	1
0.09	0.115	1641	0.937622	0.967302	0.98806
0.09	0.165	1609	0.999255	0.999928	1
0.09	0.035	1951	0.905853	0.910093	0.91436
0.09	0.095	1769	0.906522	0.915557	0.92862
0.09	0.155	1576	0.994861	0.999819	1
0.095	0.13	1588	0.966327	0.988447	1
0.095	0.19	1579	0.999493	0.999967	1
0.095	0.03	1940	0.899711	0.904991	0.909503
0.095	0.18	1581	0.999241	0.999937	1
0.095	0.12	1618	0.925624	0.961503	0.992896
0.095	0.1	1723	0.900452	0.910616	0.924469
0.095	0.07	1851	0.900486	0.905035	0.911021
0.095	0.08	1808	0.899137	0.905416	0.915229
0.095	0.16	1572	0.997074	0.999746	1
0.095	0.06	1866	0.899711	0.904929	0.909997
0.095	0	2001	0.90018	0.904811	0.910472
0.095	0.05	1903	0.899779	0.904953	0.909444
0.095	0.04	1911	0.899351	0.904433	0.909918
0.095	0.17	1579	0.999367	0.999939	1
0.095	0.14	1570	0.975745	0.997383	1
0.095	0.15	1569	0.993881	0.999617	1
0.095	0.01	1981	0.899253	0.904859	0.909802
0.095	0.09	1780	0.899787	0.90654	0.914953
0.095	0.11	1675	0.904762	0.926213	0.96348
